entry|filename|title|author|year|path|count
35164|51087-0.txt|History of the Scottish Regiments in the British Army|Archibald K Murray|1862|_theData|1
35179|51103-0.txt|A Chautauqua Idyl|Grace Livingston Hill|1887|_theData|1
35185|51109-8.txt|Elocution Simplified|Walter K Fobes|1877|_theData|1
35195|5112-0.txt|Citation and Examination of William Shakspeare|Walter Savage Landor|1892|_theData|2
35205|51131-0.txt|A voyage to Spitzbergen|John Laing|1815|_theData|1
35224|51158-8.txt|The Train Wire|J A Anderson|1891|_theData|2
35226|51161-0.txt|Degeneration|Max Nordau|1895|_theData|2
35230|51166-0.txt|Mrs. Loudon's Entertaining Naturalist|Jane Loudon|1867|_theData|1
35255|51195-0.txt|Camp Court and Siege|Wickham Hoffman|1877|_theData|1
35290|51235-0.txt|Robert Helmont|Alphonse Daudet|1890|_theData|1
35292|51239-0.txt|The Modern Athens|Robert Mudie|1825|_theData|1
35293|5124-0.txt|Henrietta’s Wish|Charlotte M Yonge|1899|_theData|4
35300|51246-0.txt|Great Disasters and Horrors in the World's History|A H Godbey|1890|_theData|1
35305|51251-8.txt|Morley Ernstein|G P R George Payne Rainsford James|1842|_theData|1
35317|51265-0.txt|The Last of the Mortimers|Margaret Oliphant|1862|_theData|1
35321|51271-0.txt|The History of the Highland Clearances|Alexander Mackenzie|1883|_theData|1
35347|51302-0.txt|English Coins and Tokens|Llewellynn Jewitt|1888|_theData|1
35375|51341-0.txt|Nine Thousand Miles On A Pullman Train|Milton Shaw|1898|_theData|1
35381|5135-0.txt|The Fortune of the Rougons|Emile Zola|1886|_theData|4
35384|51352-8.txt|Agnes Sorel|G P R George Payne Rainsford James|1853|_theData|1
35399|51370-8.txt|Life of Father Ignatius of St. Paul, Passionist.|Rev Father Pius A Sp Sancto|1866|_theData|1
35406|51383-8.txt|Cawnpore|G O Trevelyan|1865|_theData|1
35418|5140-8.txt|He Knew He Was Right|Anthony Trollope|1868|_theData|2
35424|5141.txt|What Katy Did At School|Susan Coolidge|1873|_theData|1
35437|51426-8.txt|Henry D. Thoreau|F B Sanborn|1882|_theData|1
35459|51451-8.txt|Capture and Escape|John Azor Kellogg|1869|_theData|1
35484|51487-8.txt|Othmar|Ouida|1885|_theData|1
35495|51497-0.txt|Tales From the Telling-House|R D Blackmore|1896|_theData|1
35505|51510-0.txt|The First regiment Massachusetts heavy artillery,|James A Frye|1899|_theData|1
35520|51532-8.txt|In the Land of Cave and Cliff Dwellers|Frederick Schwatka|1893|_theData|1
35540|51555-0.txt|On the Philosophy of Discovery, Chapters Historical and Critical|William Whewell|1860|_theData|1
35561|5159-0.txt|Celtic Literature|Matthew Arnold|1891|_theData|2
35562|51590-0.txt|From Kitchen to Garret|J E Jane Ellen Panton|1888|_theData|1
35566|51595-0.txt|Stirring Incidents In The Life of a British Soldier|Thomas Faughnan|1889|_theData|1
35586|5162-8.txt|Agatha Webb|Anna Katherine Green|1899|_theData|3
35624|51665-0.txt|Tippoo Sultaun|Meadows Taylor|1887|_theData|1
35625|51667-0.txt|Brief Records of the Independent Church at Beccles, Suffolk|Samuel Wilton Rix|1837|_theData|1
35667|51717-8.txt|Tekla|Robert Barr|1898|_theData|1
35668|51718-0.txt|What I Saw in Kaffir-Land|Stephen Lakeman|1880|_theData|1
35704|51757-0.txt|Samuel Pepys and the World He Lived In|Henry B Henry Benjamin Wheatley|1880|_theData|1
35716|5177-8.txt|Birds and Poets|John Burroughs|1877|_theData|3
35724|51778-0.txt|The Illustration of Books|Joseph Pennell|1896|_theData|1
35735|5179.txt|A Siren|Thomas Adolphus Trollope|1870|_theData|1
35744|51800-0.txt|Wild Sports In The Far West|Frederick Gerstaecker|1856|_theData|1
35754|51813-0.txt|The Bee-keeper's Manual|Henry Taylor|1860|_theData|1
35793|51861-0.txt|Victoria C. Woodhull|Theodore Tilton|1871|_theData|1
35802|51873-0.txt|Practical Guide to English Versification|Tom Hood|1877|_theData|1
35816|51888-8.txt|The New Eschatology|J G Broughton Pegg|1872|_theData|1
35821|51896-0.txt|Popular Pastimes for Field and Fireside|Caroline L Smith|1867|_theData|1
35823|51898-8.txt|Beauchamp|G P R George Payne Rainford James|1846|_theData|1
35829|51903-0.txt|The Life, Times, and Scientific Labours of the Second Marquis of Worcester|Henry Dircks|1865|_theData|1
35849|51923-0.txt|The Impudent Comedian & Others|Frank Frankfort Moore|1896|_theData|3
35855|51931-0.txt|How to bring men to Christ|R A Torrey|1893|_theData|1
35859|51936-0.txt|Daireen|Frank Frankfort Moore|1890|_theData|6
35866|51944-0.txt|A Gray Eye or So|Frank Frankfort Moore|1894|_theData|6
35869|51949-0.txt|Horse Stories|Thomas W Knox|1890|_theData|2
35872|51951-0.txt|The Jessamy Bride|Frank Frankfort Moore|1896|_theData|2
35877|51956-8.txt|The Strange Schemes of Randolph Mason|Melville Davisson Post|1896|_theData|1
35880|51959-8.txt|Bill Nye and Boomerang|Bill Nye|1893|_theData|1
35883|51961-8.txt|Bill Nye's Chestnuts Old and New|Bill Nye|1888|_theData|1
35896|51973-8.txt|Bill Nye's Red Book|Edgar Wilson Nye|1891|_theData|1
35898|51975-0.txt|Fourth Reader|Various|1867|_theData|1
35910|51988-0.txt|Well, After All|Frank Frankfort Moore|1899|_theData|2
35917|51995-0.txt|Tanglewood Tales|Nathaniel Hawthorne|1853|_theData|2
35931|52014-0.txt|Sir William Johnson and the Six Nations|William Elliot Griffis|1891|_theData|1
35939|52024-0.txt|Strange Survivals|Sabine BaringGould|1892|_theData|1
35974|52069-0.txt|Lives of Boulton and Watt|Samuel Smiles|1865|_theData|1
35979|52073-0.txt|The Backwoods Boy|Horatio Alger Jr|1883|_theData|1
35982|52078-8.txt|The Captain of the Guard|James Grant|1862|_theData|1
35994|52091-0.txt|An essay on the foundations of geometry|Bertrand Russell|1897|_theData|1
35998|52098-0.txt|Tachyhippodamia|Willis J Powell|1872|_theData|1
36003|52102-8.txt|Across the Salt Seas|John BloundelleBurton|1897|_theData|1
36028|52132-0.txt|Sunshine and Storm in Rhodesia|Frederick Courteney Selous|1896|_theData|1
36029|52133-0.txt|Patriotic Song|Various|1861|_theData|1
36043|52149-0.txt|Conformity to the World|Edward Hoare|1877|_theData|1
36060|52169-8.txt|The inner house|Walter Besant|1888|_theData|1
36061|5217.txt|Tales|George Crabbe|1813|_theData|1
36062|52172-0.txt|The Structure and Life-history of the Cockroach|L C Miall|1886|_theData|1
36093|52214-0.txt|Bessie on Her Travels|Joanna H Mathews|1871|_theData|1
36137|52264-0.txt|Trial of William Palmer||1856|_theData|1
36140|5227.txt|Sant' Ilario|F Marion Crawford|1889|_theData|2
36149|52292-0.txt|Report of the Committee of Fifteen|W T Harris|1895|_theData|1
36152|52297-0.txt|Medical Women|Sophia JexBlake|1886|_theData|1
36155|5230.txt|The Invisible Man|H G Wells|1897|_theData|2
36159|52304-0.txt|Wonderful Escapes|FrÃdÃric Bernard|1870|_theData|1
36160|52307-0.txt|The Life of a Foxhound|John Mills|1861|_theData|1
36162|5231-8.txt|The Way We Live Now|Anthony Trollope|1875|_theData|6
36171|52320-8.txt|Vocabulum|George W Matsell|1859|_theData|1
36181|52339-0.txt|Ancient Scottish Lake-Dwellings or Crannogs|Robert Munro|1882|_theData|1
36189|52347-8.txt|The Cornplanter Memorial|James Ross Snowden|1867|_theData|1
36209|52378-0.txt|Photo-engraving, Photo-etching and Photo-lithography in Line and Half-tone|W T Wilkinson|1888|_theData|1
36215|52388-0.txt|Whiteladies|Margaret Oliphant|1875|_theData|1
36219|52391-0.txt|Outlines of Ecclesiastical History|B H Roberts|1893|_theData|1
36248|52424-0.txt|Cave Hunting|William Boyd Dawkins|1874|_theData|1
36264|52444-8.txt|Stories of the Gorilla Country|Paul Du Chaillu|1867|_theData|1
36285|52466-0.txt|The Subterranean World|George Hartwig|1871|_theData|1
36291|52480-0.txt|Country Luck|John Habberton|1887|_theData|1
36307|52512-8.txt|The Duchess of Dublin|George M Baker|1872|_theData|1
36313|5252.txt|The Voyage of Verrazzano|Henry C Murphy|1875|_theData|1
36316|52523-0.txt|Indian Palmistry|Mrs J B Dale|1895|_theData|1
36344|52562-0.txt|The Unbidden Guest|Ernest William Hornung|1894|_theData|2
36353|52573-0.txt|Samuell Gorton|Lewis G Janes|1896|_theData|1
36364|52586-8.txt|Clash of Arms|John BloundelleBurton|1897|_theData|1
36365|52587-8.txt|Pax mundi|Klas Pontus Arnoldson|1896|_theData|1
36374|5260-0.txt|A Duet|Arthur Conan Doyle|1899|_theData|2
36413|52644-0.txt|Who Was Paul Grayson?|John Habberton|1881|_theData|1
36416|52647-0.txt|Incidents in a Gipsy's Life|George Smith|1886|_theData|1
36423|52653-0.txt|Sanitary Statistics of Native Colonial Schools and Hospitals|Florence Nightingale|1863|_theData|1
36435|52666-0.txt|Glimpses of Ocean Life|John Harper|1860|_theData|2
36476|5273.txt|Darwiniana|Asa Gray|1876|_theData|2
36477|52730-0.txt|Portraits in Plaster|Laurence Hutton|1894|_theData|1
36480|52734-8.txt|The Scourge of God|John BloundelleBurton|1898|_theData|1
36483|5274-0.txt|The Chaplet of Pearls|Charlotte M Yonge|1869|_theData|3
36517|52781-8.txt|Fortune's My Foe|John BloundelleBurton|1899|_theData|1
36518|52782-8.txt|Aaron in the Wildwoods|Joel Chandler Harris|1897|_theData|1
36525|52790-0.txt|History of a Six Weeks' Tour|Mary Wollstonecraft Shelley|1817|_theData|1
36547|52815-0.txt|The Philadelphia Housewife|Mary Hodgson|1855|_theData|1
36554|52821-0.txt|Kant's Prolegomena|Immanuel Kant|1883|_theData|1
36590|52864-0.txt|Bessbrook and its Linen Mills|J Ewing Ritchie|1876|_theData|1
36595|52869-0.txt|On the Connexion of the Physical Sciences|Mary Somerville|1835|_theData|1
36605|52885-0.txt|Scenes in North Wales|G N Wright|1833|_theData|1
36612|52896-8.txt|Life and Travel in India|Anna Harriette Leonowens|1884|_theData|1
36622|52906-0.txt|Grave-mounds and Their Contents|Llewellynn Frederick William Jewitt|1870|_theData|1
36636|52923-0.txt|Memoir and Correspondence of Caroline Herschel|Mrs John Herschel|1876|_theData|1
36638|52925-0.txt|The Cultivation and Manufacture of Tea|Edward Money|1878|_theData|1
36641|52930-0.txt|Names: and Their Meaning|Leopold Wagner|1892|_theData|1
36681|52980-0.txt|The Philosophy of Art|Hippolyte Taine|1871|_theData|1
36723|53031-0.txt|The Barton Experiment|John Habberton|1877|_theData|1
36736|53044-8.txt|Devlin the Barber|B L Farjeon|1880|_theData|1
36747|5306.txt|Down the Ravine|Charles Egbert Craddock real name Murfree Mary Noailles|1886|_theData|1
36748|53062-8.txt|At the Sign of the Silver Flagon|B L Farjeon|1875|_theData|1
36754|53070-0.txt|The Modern Vikings|Hjalmar Hjorth Boyesen|1887|_theData|1
36765|53084-0.txt|A Manual of Italian Literature|Francis Henry Cliffe|1896|_theData|1
36771|5309.txt|Miss Lou|E P Roe|1888|_theData|2
36773|53093-8.txt|The Defence of Lucknow|T F Thomas Fourness Wilson|1858|_theData|2
36776|53097-0.txt|The Murder of Delicia|Marie Corelli|1896|_theData|3
36794|53120-0.txt|When All the Woods are Green|S Weir Mitchell|1894|_theData|1
36808|53136-0.txt|Fig Culture|Gustav Eisen|1897|_theData|1
36844|53177-0.txt|Travels on the Amazon|Alfred Russel Wallace|1853|_theData|1
36851|5319-8.txt|Pagan Papers|Kenneth Grahame|1898|_theData|3
36891|53244-8.txt|The King Country; or, Explorations in New Zealand|J H KerryNicholls|1884|_theData|1
36905|53267-8.txt|The Corset and the Crinoline|William Barry Lord|1868|_theData|1
36941|53311-0.txt|The Life of Sir Isaac Newton|David Brewster|1831|_theData|1
36946|53318-0.txt|Jacquard Weaving and Designing|T F Bell|1895|_theData|1
36956|53335-0.txt|Pomegranates from an English Garden|Robert Browning|1885|_theData|1
36963|53341-0.txt|The Dorrington Deed-Box|Arthur Morrison|1897|_theData|1
36975|53358-0.txt|War to the Knife|Rolf Boldrewood|1899|_theData|1
37020|53409-0.txt|Ocean Gardens. The History of the Marine Aquarium|H Noel Humphreys|1857|_theData|1
37033|53423-0.txt|Better Than Men|Rush Hawkins|1896|_theData|2
37061|53458-0.txt|The Chemistry of Cookery|W Mattieu Williams|1897|_theData|1
37075|53479-0.txt|Don Gordon's Shooting-Box|Harry Castlemon|1883|_theData|1
37080|53486-0.txt|The Three Fates|F Marion Crawford|1892|_theData|1
37100|53510-8.txt|Sketch of the Sikhs|John Malcolm|1812|_theData|1
37108|53521-0.txt|Oysters and Fish|Thomas J Thomas Jefferson Murrey|1888|_theData|1
37112|53526-8.txt|Cardinal Wolsey|Mandell Creighton|1891|_theData|1
37116|53531-0.txt|Fire-making Apparatus|Walter Hough|1890|_theData|1
37139|53561-0.txt|Drawing for Printers.|Ernest Knaufft|1899|_theData|1
37152|53576-8.txt|John Black, the Apostle of the Red River|George Bryce|1898|_theData|2
37154|53578-0.txt|The Mausoleum at Halicarnassus Restored in Conformity With the Recently Discovered Remains|James Fergusson|1862|_theData|1
37155|53579-0.txt|The Wisdom of Fools|Margaret Deland|1897|_theData|1
37158|53581-0.txt|Flora|A L O E|1845|_theData|3
37160|53583-0.txt|Ombra|Margaret Oliphant|1872|_theData|1
37164|536.txt|A Footnote to History|Robert Louis Stevenson|1892|_theData|2
37166|53600-0.txt|Breton Folk|Henry Blackburn|1880|_theData|1
37173|53608-0.txt|The History of Saint Augustine, Florida|William W Dewhurst|1881|_theData|1
37220|53666-0.txt|George in Camp|Harry Castlemon|1879|_theData|1
37232|53678-0.txt|On Naval Timber and Arboriculture|Patrick Matthew|1831|_theData|1
37257|53702-0.txt|The Field Book|W H Maxwell|1833|_theData|1
37287|53738-0.txt|The Unseen Hand|Elijah Kellogg|1881|_theData|1
37291|53744-0.txt|Sir Robert's Fortune|Margaret Oliphant|1896|_theData|1
37323|53787-0.txt|Renascence|Walter Crane|1891|_theData|1
37332|53797-0.txt|The Dyer's Guide|Thomas Packer|1830|_theData|1
37333|53799-0.txt|A General View of Positivism|Auguste Comte|1848|_theData|1
37341|53806-0.txt|Suburban Residences|J Jane E Ellen Panton|1896|_theData|1
37342|53808-0.txt|The Hope of the Katzekopfs|Francis Edward Paget|1844|_theData|1
37378|53849-0.txt|The Symbolist Movement in Literature|Arthur Symons|1899|_theData|1
37384|53855-0.txt|Iberia Won|Terence McMahon Hughes|1847|_theData|1
37398|53870-0.txt|The Gipsy Fortune Teller|W Parker|1860|_theData|1
37400|53874-8.txt|Under the Red Dragon|James Grant|1850|_theData|1
37402|53876-0.txt|Nathaniel Parker Willis|Henry A Henry Augustin Beers|1896|_theData|1
37407|53881-0.txt|Foster's Complete Hoyle|R F Foster|1897|_theData|1
37419|53894-0.txt|The Peep of Day|Mrs Favell Lee Bevan Mortimer|1825|_theData|1
37428|53901-0.txt|The Merman and The Figure-Head|Clara F Guernsey|1871|_theData|2
37456|53940-0.txt|Haw-Ho-Noo|Charles Lanman|1850|_theData|2
37458|53942-0.txt|Letters from a Landscape Painter|Charles Lanman|1845|_theData|1
37512|54004-0.txt|Food Adulteration and its Detection|Jesse P Battershall|1887|_theData|1
37522|54014-0.txt|The Merchant Prince of Cornville|Samuel Eberly Gross|1896|_theData|1
37545|54039-8.txt|Fast-Day Cookery|Grace Johnson|1893|_theData|1
37582|54079-8.txt|Sinners and Saints|Phil Robinson|1883|_theData|1
37591|54090-8.txt|Bamboo, Considered as a Paper-making Material|Thomas Routledge|1875|_theData|1
37602|54100-0.txt|Wayfaring Men|Edna Lyall|1898|_theData|1
37616|54116-8.txt|Castle Blair|Flora L Shaw|1892|_theData|1
37631|54135-0.txt|Whist or Bumblepuppy|John Petch Hewby|1880|_theData|1
37644|54149-0.txt|A History of Advertising|Henry Sampson|1875|_theData|1
37661|5417.txt|Struggling Upward|Horatio Alger|1890|_theData|1
37678|54193-0.txt|The Jacquard Machine Analyzed and Explained|E A Posselt|1887|_theData|1
37707|54226-0.txt|Servetus and Calvin|Robert Willis|1877|_theData|1
37708|54230-0.txt|The Gates Ajar|Elizabeth Stuart Phelps|1869|_theData|1
37716|5424-0.txt|An Icelandic Primer|Henry Sweet|1886|_theData|1
37721|54245-0.txt|Bygone Scotland|David Maxwell|1894|_theData|1
37754|54284-0.txt|William Dampier|William Clark Russell|1889|_theData|1
37764|54294-0.txt|Charlie Codman's Cruise|Horatio Alger|1867|_theData|1
37773|54303-0.txt|John Holdsworth|William Clark Russell|1880|_theData|1
37774|54304-8.txt|Urith|S Sabine BaringGould|1891|_theData|2
37797|54330-0.txt|How Women May Earn a Living|Mercy Grogan|1883|_theData|1
37815|54350-8.txt|Jed, the Poorhouse Boy|Horatio Alger|1899|_theData|2
37820|5436-8.txt|Hyperion|Henry Wadsworth Longfellow|1885|_theData|1
37826|54367-0.txt|A Blundering Boy|Bruce Weston Munro|1887|_theData|1
37828|5437.txt|An Original Belle|E P Roe|1885|_theData|2
37835|54376-0.txt|Pleasant Ways in Science|Richard A Proctor|1889|_theData|1
37865|54414-0.txt|Courtship of Miles Standish|Henry W Longfellow|1858|_theData|1
37917|54483-0.txt|The Rapin|Henry De Vere Stacpoole|1899|_theData|1
37918|54484-0.txt|Cardinal Pole|William Harrison Ainsworth|1863|_theData|1
37919|54485-8.txt|Symzonia|Adam Seaborn|1820|_theData|1
37934|54500-0.txt|Journal of a West India Proprietor|Matthew Gregory Lewis|1834|_theData|1
37976|54549-0.txt|Betsy Gaskins (Dimicrat), Wife of Jobe Gaskins (Republican)|W I Hood|1897|_theData|1
37982|54557-8.txt|Rough Ways Made Smooth|Richard A Proctor|1888|_theData|1
37983|54558-0.txt|The Life of Henry Bradley Plant|G Hutchinson Smyth|1898|_theData|1
37990|54568-0.txt|A Handbook of Invalid Cooking|Mary A Boland|1893|_theData|1
37998|54578-0.txt|The Life of Captain Sir Richard F. Burton|Isabel Burton|1893|_theData|1
38006|54587-0.txt|The Pope, the Kings and the People|William Arthur|1877|_theData|1
38015|54598-0.txt|The Crimson Sign|S R Keightley|1896|_theData|1
38020|54602-8.txt|Ancient and Modern Furniture and Woodwork|John Hungerford Pollen|1875|_theData|1
38038|54620-0.txt|Rude Stone Monuments in All Countries|James Fergusson|1872|_theData|1
38041|54623-0.txt|The Common Objects of the Country|J G Wood|1858|_theData|1
38073|54654-0.txt|The Sunken Isthmus|Luis Senarens|1896|_theData|1
38099|54686-0.txt|Piping Hot!|Ãmile Zola|1887|_theData|1
38100|54687-0.txt|The Ladies' Paradise|Ãmile Zola|1883|_theData|2
38105|54693-0.txt|A Book for a Rainy Day|John Thomas Smith|1845|_theData|1
38122|54708-0.txt|Camperdown|Mary Griffith|1836|_theData|1
38141|54731-0.txt|The Sieges of Vienna by the Turks|Karl August Schimmer|1847|_theData|1
38142|54732-0.txt|Songs for the Little Ones at Home|Anonymous|1874|_theData|1
38150|54741-0.txt|A Sailor in Spite of Himself|Harry Castlemon|1898|_theData|1
38160|54757-8.txt|The Sultan and his People|C Oscanyan|1857|_theData|1
38172|54773-0.txt|Excursions in Art and Letters|William Wetmore Story|1891|_theData|1
38178|54780-0.txt|Santa Claus' Daughter|Everett Elliott|1892|_theData|1
38187|54793-8.txt|St. Paul and Protestantism|Matthew Arnold|1887|_theData|1
38195|54800-0.txt|Colonization and Christianity|William Howitt|1838|_theData|1
38206|54812-0.txt|A Key to Uncle Tom's Cabin|Harriet Beecher Stowe|1800|_theData|1
38214|54823-0.txt|The Campaign of Sedan|George Hooper|1887|_theData|1
38227|54841-0.txt|Brownlows|Margaret Oliphant|1868|_theData|1
38245|54863-0.txt|Joseph and His Friend|Bayard Taylor|1870|_theData|1
38256|54874-0.txt|Lullaby-Land|Eugene Field|1898|_theData|1
38263|54882-0.txt|A Rose in June|Mrs Oliphant|1874|_theData|1
38266|54886-0.txt|Brazil and La Plata|C S Stewart|1856|_theData|1
