entry|filename|title|author|year|path|count
41814|59039-0.txt|The Master-Girl|Ashton Hilliers|1910|_theData|1
41826|59052-0.txt|Fata Morgana|AndrÃ Castaigne|1904|_theData|1
41840|59067-0.txt|Dancing Without an Instructor|Wilkinson|1904|_theData|1
41841|59068-0.txt|Houston: The Feast Years|George Melvin Fuermann 19182001|1962|_theData|1
41853|59080-0.txt|The Earth's Beginning|Robert S Ball|1901|_theData|1
41854|59082-0.txt|The Sense of Taste|H L Hollingworth|1917|_theData|1
41856|59084-8.txt|A Modern Legionary|John Patrick Le Poer|1904|_theData|2
41867|591.txt|Flame and Shadow|Sara Teasdale|1920|_theData|1
41870|59101-0.txt|The Printer in Eighteenth-Century Williamsburg|Parke Rouse|1974|_theData|1
41871|59102-0.txt|The White Road of Mystery|Philip Dana Orcutt|1918|_theData|1
41874|59106-0.txt|The Study of Plant Life|M C Stopes|1910|_theData|1
41886|59118-0.txt|Ye Sundial Booke|Thomas Geoffrey Wall Henslow|1914|_theData|1
41889|59121-0.txt|E. K. Means|Eldred Kurtz Means|1918|_theData|1
41894|59126-8.txt|Faulkner's Folly|Carolyn Wells|1917|_theData|1
41897|59129-0.txt|The Early History of English Poor Relief|E M Leonard|1900|_theData|1
41901|59132-0.txt|What Have the Greeks Done for Modern Civilisation?|John Pentland Mahaffy|1909|_theData|1
41907|59139-0.txt|Irvin Cobb, His Book:|Various|1915|_theData|1
41910|59143-0.txt|Modern Billiards|Benjamin Garno|1908|_theData|1
41921|59155-0.txt|Pueblo Bonito|Anonymous|1976|_theData|2
41930|59165-0.txt|Uncanny Stories|May Sinclair|1923|_theData|1
41939|59176-0.txt|Selling Things|Orison Swett Marden|1916|_theData|1
41940|59177-0.txt|The Lone Wolf Returns|Louis Joseph Vance|1923|_theData|1
41942|59179-0.txt|The Parowan Bonanza|B M Bower|1923|_theData|1
41944|59180-0.txt|Rubble and Roseleaves|F W Boreham|1923|_theData|1
41945|59181-0.txt|Tetherstones|Ethel M Dell|1923|_theData|1
41951|59190-0.txt|The Auk|Various|1977|_theData|1
41960|59199-0.txt|The Desert Healer|E M Hull|1923|_theData|1
41961|592-8.txt|Chinese Nightingale|Vachel Lindsay|1917|_theData|2
41964|59201-0.txt|North of 36|Emerson Hough|1923|_theData|1
41969|59206-0.txt|The Story of Spanish Painting|Charles H Caffin|1910|_theData|1
41971|59208-0.txt|Mound State Monument, Moundville, Alabama|Alabama Museum of Natural History|1942|_theData|2
41992|59234-0.txt|Obstetrical Nursing|Carolyn Conant Van Blarcom|1957|_theData|1
41997|59239-0.txt|The Flying Inn|G K Chesterton|1914|_theData|1
42005|59249-0.txt|The Flower Beneath the Foot|Ronald Firbank|1923|_theData|1
42011|59254-8.txt|The Inimitable Jeeves|P G Pelham Grenville Wodehouse|1923|_theData|2
42029|59273-0.txt|Discovering "Evelina"|F Frankfort Moore|1913|_theData|1
42047|59293-0.txt|My Spanish Year|Mrs Bernhard Whishaw|1914|_theData|1
42056|59303-0.txt|A Vagabond's Odyssey|Arnold SafroniMiddleton|1916|_theData|1
42070|59317-0.txt|Tactics and Duties for Trench Fighting|Georges Bertrand and Oscar N Solbert|1918|_theData|1
42083|59330-0.txt|Looking Further Forward|Richard Michaelis|1971|_theData|1
42085|59332-8.txt|Abaft the Funnel|Rudyard Kipling|1909|_theData|2
42094|59343.txt|The S.S. Glory|Frederick Niven|1915|_theData|1
42104|59354-0.txt|Gloria: A Girl and Her Dad|Lilian Garis|1923|_theData|1
42113|59362-0.txt|Weather Crops and Markets|Anonymous|1923|_theData|1
42117|59367-0.txt|Guatemala and Her People of To-day|Nevin O Nevin Otto Winter|1909|_theData|1
42153|59402-0.txt|Betting & Gambling|Various|1905|_theData|1
42171|59420-8.txt|Use of Mines in Trench Warfare|Anonymous|1917|_theData|2
42172|59421-0.txt|Chushingura|Takeda Miyoshi and Namiki|1937|_theData|1
42173|59422-0.txt|Wisdom's Daughter|H Rider Haggard|1923|_theData|1
42174|59423-8.txt|Famous Fighters of the Fleet|Edward Fraser|1904|_theData|2
42179|59428-0.txt|The Florentine Dagger|Ben Hecht|1923|_theData|1
42184|59434-0.txt|Tracked by Wireless|William le Queux|1922|_theData|1
42186|59437-0.txt|A Son at the Front|Edith Wharton|1923|_theData|1
42190|59440-0.txt|Rake Knitting Patterns|Bertha Thompson|1923|_theData|1
42191|59441-8.txt|Nacha Regules|Manuel Gálvez|1922|_theData|1
42192|59443-0.txt|A Day with a Tramp|Walter A Wyckoff|1901|_theData|1
42193|59446-0.txt|Under the Big Dipper|Desiderius George Dery|1916|_theData|1
42227|59482-0.txt|Pere Marquette State Park|Anonymous|1980|_theData|3
42229|59484-0.txt|St. Augustine, Florida's Colonial Capital|John Tyler Van Campen|1959|_theData|3
42241|59499-0.txt|The Gaspards of Pine Croft|Ralph Connor|1923|_theData|1
42262|59519-8.txt|Hunting the Hun|James Belton and Ernest Gregory Odell|1918|_theData|2
42273|5953.txt|Many Kingdoms|Elizabeth Jordan|1908|_theData|2
42274|59530-0.txt|Wine-Dark Seas and Tropic Skies|Arnold SafroniMiddleton|1918|_theData|1
42279|59536-8.txt|Captain Lucy and Lieutenant Bob|Aline Havard|1918|_theData|1
42280|59538-0.txt|Portraits of the Nineties|E T Raymond|1970|_theData|1
42281|5954.txt|Religious Reality|AEJ Rawlinson|1918|_theData|1
42301|5956-0.txt|Gallegher and Other Stories|Richard Harding Davis|1916|_theData|2
42313|59574-0.txt|U.S.S. Cairo|United States National Park Service|1971|_theData|2
42329|59591-0.txt|The Lion of Poland|Paul C Hume|1918|_theData|2
42347|5961-0.txt|Samuel the Seeker|Upton Sinclair|1923|_theData|2
42361|59627-0.txt|The Hammond-Harwood House|Anonymous|1966|_theData|2
42363|5963.txt|Mr. Bingle|George Barr McCutcheon|1915|_theData|2
42384|59650-0.txt|The New Teaching of History|H G Wells|1921|_theData|1
42419|5969.txt|What's Mine's Mine|George MacDonald|1911|_theData|2
42443|59716-8.txt|The Night of Temptation|Victoria Cross|1914|_theData|1
42450|59726.txt|The Fairy Green|Rose Fyleman|1921|_theData|1
42461|59737-0.txt|The Common Rocks and Minerals of Missouri|Walter David Keller|1945|_theData|1
42483|59763-0.txt|The Tariff in our Times|Ida M Tarbell|1911|_theData|1
42484|59764-0.txt|Brazil and Her People of To-day|Nevin O Winter|1910|_theData|1
42488|59769-0.txt|Bealby; A Holiday|H G Wells|1915|_theData|1
42494|59775-8.txt|Alf's Button|W A Darlington|1925|_theData|1
42496|59777-0.txt|Icebound|Owen Davis|1923|_theData|1
42497|59778-0.txt|The Trysting Place|Booth Tarkington|1923|_theData|1
42510|59791-0.txt|The Writing of News|Charles G Ross|1911|_theData|1
42516|598.txt|Heimskringla|Snorri Sturlason|1906|_theData|1
42517|5980-0.txt|Kent Knowles: Quahaug|Joseph C Lincoln|1944|_theData|4
42519|59801-0.txt|Cartoons by Sir John Tenniel|John Tenniel|1901|_theData|1
42526|59809-0.txt|The Case for Spirit Photography|Arthur Conan Doyle|1923|_theData|1
42533|59816-0.txt|Tom Slade with the Flying Corps|Percy Keese Fitzhugh|1919|_theData|1
42535|59818-0.txt|The Markenmore Mystery|Joseph Smith Fletcher|1923|_theData|1
42536|59819-0.txt|Merrimeg|William Bowen|1923|_theData|1
42537|5982.txt|Eeldrop and Appleplex|TS Eliot|1992|_theData|2
42540|59822-0.txt|Epidemics Resulting from Wars|Friedrich Prinzing|1916|_theData|1
42541|59823-0.txt|The White Flag|Gene StrattonPorter|1923|_theData|1
42543|59826-0.txt|The Unadjusted Girl|William I Thomas|1923|_theData|1
42557|59841-0.txt|Sestrina|Arnold SafroniMiddleton|1999|_theData|1
42560|59844-0.txt|The Science of Getting Rich|Wallace D Wattles|1910|_theData|1
42568|59854-0.txt|The Cask|Freeman Wills Crofts|1928|_theData|1
42571|59857-0.txt|The Evening Post|Joseph Allan Nevins|1922|_theData|1
42573|5986-0.txt|Clara Hopgood|Mark Rutherford|1936|_theData|2
42583|5987-0.txt|In Kedar's Tents|Henry Seton Merriman|1921|_theData|2
42586|59874-0.txt|Around the End|Ralph Henry Barbour|1913|_theData|1
42591|59880-0.txt|Bird Biographies|Alice E Ball|1924|_theData|2
42594|59883-0.txt|How to Collect and Preserve Insects|H H Ross|1934|_theData|2
42602|59893-0.txt|The Charing Cross Mystery|J S Fletcher|1924|_theData|1
42603|59894-0.txt|The Passing Throng|Edgar Guest|1923|_theData|1
42604|59895-0.txt|The Four Stragglers|Frank L Packard|1923|_theData|1
42615|59907-0.txt|The Riviera of the Corniche Road|Frederick Treves|1921|_theData|1
42626|59920-8.txt|The Little Gods|Rowland Thomas|1909|_theData|1
42627|59922-0.txt|Stories of the Cave People|Mary E Marcy|1917|_theData|1
42631|59928-0.txt|The Kingdom of Man|Sir E Ray Edwin Ray Lankester|1907|_theData|1
42635|59933-0.txt|The Struggle for Imperial Unity|George T Denison|1909|_theData|1
42636|59935-0.txt|Pegeen|Eleanor Hoyt Brainerd|1915|_theData|1
42639|59938-0.txt|The Whites and the Blues|Alexandre Dumas|1901|_theData|1
42645|59946-0.txt|Shapes of Greek Vases|The Metropolitan Museum of Art|1922|_theData|1
42649|5995-8.txt|Chapters of Opera|Henry Edward Krehbiel|1908|_theData|2
42652|59952-0.txt|Greek Athletic Sports And Festivals|Edward Norman Gardiner|1910|_theData|1
42672|59977-0.txt|Canning, Freezing, Storing Garden Produce|Various|1977|_theData|2
42674|59979-0.txt|Glen Canyon Dam|Anonymous|1970|_theData|2
42683|59987-0.txt|Luck on the Wing|Elmer Haslett|1920|_theData|1
42686|59990-8.txt|Miss Meredith|Amy Levy|1980|_theData|2
42688|59993.txt|The Restoration of the Gospel|Osborne J P Widtsoe|1912|_theData|1
42700|60-0.txt|The Scarlet Pimpernel|Baroness Orczy|1910|_theData|1
42711|60010-0.txt|The Up Grade|Wilder Goodwin|1910|_theData|1
42721|6002.txt|Little Miss By-The-Day|Lucille Van Slyke|1919|_theData|1
42724|60022-0.txt|The Log of the Water Wagon|Bert Leston Taylor|1905|_theData|1
42736|60037-0.txt|Clipped Wings|Rupert Hughes|1914|_theData|2
42738|60039-0.txt|The Secret of Heroism|William Lyon Mackenzie King|1906|_theData|1
42739|60040-0.txt|Notes on Novelists|Henry James|1914|_theData|1
42743|60044-0.txt|Against This Age|Maxwell Bodenheim|1923|_theData|1
42755|60057-0.txt|The Uses of Diversity|G K Chesterton|1921|_theData|1
42760|60061-0.txt|The Century Illustrated Monthly Magazine|Various|1907|_theData|1
42761|60064-0.txt|Dorothea Beale of Cheltenham|Elizabeth Raikes|1910|_theData|1
42764|60067-0.txt|Leave it to Psmith|P G Wodehouse|1932|_theData|1
42765|60068-0.txt|An ethical philosophy of life presented in its main outlines|Felix Adler|1918|_theData|1
42786|60096-0.txt|Mr. Fortune's Practice|H C Bailey|1924|_theData|1
42787|60097-0.txt|Horses and Men|Sherwood Anderson|1923|_theData|1
42797|60105-0.txt|The Great Galveston Disaster|Paul Lester|1900|_theData|1
42805|60114-0.txt|The Sardonic Arm|Maxwell Bodenheim|1923|_theData|1
42812|60122-0.txt|The Tale of Triona|William J Locke|1922|_theData|1
42818|60129-8.txt|A Visit to the Sarö and Shera Yögurs|C G E Mannerheim|1911|_theData|1
42819|6013.txt|Viola Gwyn|George Barr McCutcheon|1922|_theData|2
42823|60134-0.txt|Lumber Legal Opinions|Anonymous|1910|_theData|1
42832|60143-0.txt|Prairie Peak and Plateau|John Chronic|1972|_theData|2
42835|60146-0.txt|The Secret Way|Zona Gale|1921|_theData|1
42838|6015-0.txt|Captain Macklin|Richard Harding Davis|1904|_theData|2
42845|60156-0.txt|Dictionary of Battles|Thomas Benfield Harbottle|1981|_theData|1
42846|60157-0.txt|On the Plains with Custer|Edwin L Sabin|1915|_theData|1
42848|60159-0.txt|Identification of the Larger Fungi|Roy Watling|1973|_theData|1
42849|6016-0.txt|Roast Beef, Medium|Edna Ferber|1913|_theData|3
42852|60164-0.txt|Fancies versus Fads|G K Chesterton|1923|_theData|1
42855|60168-0.txt|Mrs. Ames|E F Benson|1912|_theData|1
42857|6017.txt|The Silver Horde|Rex Beach|1909|_theData|2
42865|60177-0.txt|Through the Desert|Henryk Sienkiewicz|1912|_theData|1
42898|60219-0.txt|The Sexes in Science and History|Eliza Burt Gamble|1916|_theData|1
42905|60228-0.txt|Studies in Life from Jewish Proverbs|W A L William Alexander Leslie Elmslie|1925|_theData|1
42915|6024-0.txt|The Duke of Gandia|Algernon Charles Swinburne|1908|_theData|2
42923|60247-0.txt|A Tour of Historic Richmond|Frances Leight Williams|1938|_theData|2
42924|60248-0.txt|The Messiah of the Cylinder|Victor Rousseau|1917|_theData|1
42928|60253-8.txt|The Noble Rogue|Baroness Emmuska Orczy Orczy|1912|_theData|2
42935|6026.txt|The Great Fortress|William Wood|1915|_theData|1
42943|60268-0.txt|Covered With Mud and Glory|Georges Lafond|1918|_theData|1
42944|60269-0.txt|Along the Mohawk Trail|Percy Keese Fitzhugh|1912|_theData|1
42945|6027.txt|In the Closed Room|Frances Hodgson Burnett|1904|_theData|2
42947|60271-8.txt|From Newton to Einstein|Benjamin Harrow|1920|_theData|1
42949|60273-8.txt|Leave it to Doris|Ethel Hueston|1919|_theData|1
42954|60279-8.txt|Pele and Hiiaka|Nathaniel Bright Emerson|1915|_theData|2
42967|60296-8.txt|Tillicums of the Trail|George C F Pringle|1922|_theData|1
42970|60299-0.txt|Team-Mates|Ralph Henry Barbour|1911|_theData|1
42977|60307-0.txt|Returned Empty|Florence L Barclay|1920|_theData|1
42982|60313-0.txt|Agriculture of the Hidatsa Indians|Gilbert Livingstone Wilson|1916|_theData|1
42990|60320-0.txt|A Plea for Monogamy|Wilfrid Lay|1983|_theData|1
42993|60324-0.txt|The Young Enchanted|Hugh Walpole|1921|_theData|1
42995|60326-0.txt|Maradick at Forty|Hugh Walpole|1910|_theData|1
42996|60327-0.txt|The Green Mirror|Hugh Walpole|1917|_theData|1
43000|60330-0.txt|A King's Daughter|John Masefield|1923|_theData|1
43156|6051-0.txt|Stella Fregelius|H Rider Haggard|1904|_theData|3
43207|606.txt|Indian Why Stories|Frank Bird Linderman|1915|_theData|1
43212|6065.txt|The Perils of Pauline|Charles Goddard|1947|_theData|2
43221|6077-8.txt|History of the Donner Party|CF McGlashan|1907|_theData|3
43235|6091.txt|Senator North|Gertrude Atherton|1900|_theData|2
43237|6093.txt|Far Away and Long Ago|W H Hudson|1923|_theData|1
43238|6094-0.txt|The Scouts of Stonewall|Joseph A Altsheler|1942|_theData|3
43243|61.txt|The Communist Manifesto|Karl Marx and Friedrich Engels|1998|_theData|2
43247|6102.txt|From Jest to Earnest|E P Roe|1902|_theData|2
43255|6111-0.txt|Over Prairie Trails|Frederick Philip Grove|1922|_theData|3
43260|6116.txt|Out of the Primitive|Robert Ames Bennet|1911|_theData|2
43262|6118.txt|The Rose in the Ring|George Barr McCutcheon|1907|_theData|2
43267|6122.txt|Tobogganing On Parnassus|Franklin P Adams|1911|_theData|1
43276|6131-0.txt|Wonders of Creation|Anonymous|1975|_theData|4
43279|6135.txt|When the Holy Ghost is Come|S L Brengle|1954|_theData|2
43280|6136.txt|Bars and Shadows|Ralph Chaplin|1922|_theData|2
43283|6139.txt|Marvels of Modern Science|Paul Severing|1910|_theData|1
43311|6164.txt|The Life of the Fields|Richard Jefferies|1921|_theData|2
43314|6168.txt|Fifty Famous People|James Baldwin|1912|_theData|1
43318|6172.txt|God and my Neighbour|Robert Blatchford|1917|_theData|1
43319|6173-0.txt|The Note-Books of Samuel Butler|Samuel Butler|1912|_theData|2
43332|6185-0.txt|Romany of the Snows|Gilbert Parker|1912|_theData|2
43349|6200.txt|The Greek View of Life|Goldsworthy Lowes Dickinson|1907|_theData|1
43367|6218-0.txt|At The Sign Of The Eagle|Gilbert Parker|1913|_theData|3
43374|6223-0.txt|The March Of The White Guard|Gilbert Parker|1901|_theData|3
43467|6305.txt|A Fool There Was|Porter Emerson Browne|1909|_theData|1
43469|6307.txt|The Story of a Bold Tin Soldier|Laura Lee Hope|1920|_theData|2
43472|6310.txt|The Pastor's Son|William W Walter|1908|_theData|1
43474|6312.txt|Representative Men|Ralph Waldo Emerson|1903|_theData|1
43481|6320.txt|English literary criticism|Various|1943|_theData|1
43485|6324.txt|The Story of a White Rocking Horse|Laura Lee Hope|1920|_theData|2
43503|6340.txt|Literary Lapses|Stephen Leacock|1910|_theData|2
43507|6347.txt|Hobson's Choice|Harold Brighouse|1916|_theData|2
43515|6354-0.txt|Italian Hours|Henry James|1909|_theData|3
43524|6366.txt|The Principles Of Aesthetics|Dewitt H Parker|1920|_theData|1
43538|6380.txt|Cornelli|Johanna Spyri|1921|_theData|2
43539|6382-0.txt|Bat Wing|Sax Rohmer|1921|_theData|3
43540|6384.txt|That Printer of Udell's|Harold Bell Wright|1911|_theData|2
43541|6385.txt|Simple Italian Cookery|Antonia Isola|1927|_theData|1
43561|6404-0.txt|More Pages from a Journal|Mark Rutherford|1910|_theData|2
43565|6408-0.txt|Letters of Anton Chekhov|Anton Chekhov|1973|_theData|2
43568|6410-0.txt|Once Aboard The Lugger|Arthur StuartMenteth Hutchinson|1915|_theData|3
43577|642-0.txt|The Altar of the Dead|Henry James|1922|_theData|3
43586|6429.txt|Many Ways for Cooking Eggs|Mrs ST Rorer|1907|_theData|1
43593|6435.txt|The Principles of Scientific Management|Frederick Winslow Taylor|1911|_theData|1
43609|645-0.txt|The Figure in the Carpet|Henry James|1916|_theData|3
43612|6452.txt|Right Royal|John Masefield|1920|_theData|2
43615|6455-8.txt|The Little Lady of the Big House|Jack London|1916|_theData|3
43616|6456-8.txt|Public Opinion|Walter Lippmann|1922|_theData|2
43624|6464.txt|Shop Management|Frederick Winslow Taylor|1912|_theData|1
43631|6473.txt|Practical Argumentation|George K Pattee|1909|_theData|1
43640|6482.txt|The Coverley Papers|Various|1908|_theData|1
43644|6487.txt|The New Boy at Hilltop|Ralph Henry Barbour|1910|_theData|1
43645|6488.txt|Going Some|Ellingwood Beach|1910|_theData|1
43650|6495.txt|Great Fortunes from Railroads|Gustavus Myers|1910|_theData|1
43659|651-0.txt|Phantasmagoria|Lewis Carroll|1998|_theData|1
43667|6517.txt|The Grey Lady|Henry Seton Merriman|1912|_theData|2
43668|6519-8.txt|Songs of Kabir|Kabir|1915|_theData|3
43671|6522-8.txt|Fruit-Gathering|Rabindranath Tagore|1916|_theData|3
43673|6524-8.txt|Stray Birds|Rabindranath Tagore|1917|_theData|3
43680|654-0.txt|Grace Abounding to the Chief of Sinners|John Bunyan|1910|_theData|2
43681|6559-8.txt|Assyrian Historiography|Albert Ten Eyck Olmstead|1916|_theData|1
43683|6561.txt|Our Friend John Burroughs|Clara Barrus|1914|_theData|2
43693|6571-0.txt|The Queen Pedauque|Anatole France|1923|_theData|3
43701|6579.txt|Men, Women, and God|A Herbert Gray|1933|_theData|1
43702|658.txt|The Fall of Troy|Smyrnaeus Quintus|1913|_theData|1
43705|6582.txt|In the Court of King Arthur|Samuel Lowe|1918|_theData|2
43713|659-0.txt|Paul the Peddler|Horatio Alger Jr|1987|_theData|2
43725|6600.txt|The Moccasin Maker|E Pauline Johnson|1913|_theData|2
43753|6630-8.txt|Curiosities of the Sky|Garrett Serviss|1909|_theData|3
43762|6655-8.txt|Tom Slade|Percy K Fitzhugh|1915|_theData|4
43771|6664-0.txt|The Story of a Child|Pierre Loti|1901|_theData|3
43790|6683.txt|The Little Nugget|P G Wodehouse|1914|_theData|2
43814|671-0.txt|Phil the Fiddler|Horatio Alger Jr|1908|_theData|2
43818|6714.txt|Dave Dashaway and his Hydroplane|Roy Rockwood|1913|_theData|2
43822|6718-0.txt|Cap'n Dan's Daughter|Joseph C Lincoln|1914|_theData|3
43825|6721-8.txt|The Voyages of Captain Scott|Charles Turley|1915|_theData|3
43826|6722-0.txt|The Seven who were Hanged|Leonid Andreyev|1909|_theData|2
43832|6734.txt|Drusilla with a Million|Elizabeth Cooper|1925|_theData|2
43834|6737-8.txt|The Social Cancer|José  Rizal|1912|_theData|4
43848|6753.txt|Psmith in the City|P G Wodehouse|1925|_theData|2
43859|6765-0.txt|Mogens and Other Stories|Jens Peter Jacobsen|1921|_theData|3
43905|681.txt|Creatures that once were Men|Maxim Gorky|1918|_theData|1
43912|6818.txt|The Arctic Prairies|Ernest Thompson Seton|1911|_theData|1
